Stock Balance ,KABAC CABLE ACCESSORIES (M) SDN BHD (729374-H),,,,,
,,,,,,
,,,,,,
,,,,,,
Item Code,Item Description,Location,UOM,Bal. Qty,Avg. Cost,Total Cost
,,,,,,
,,,,,,
,,,,,,
CM-EC-1-W ( F ),3.0-4.2mm CABLE MARKER ( F )(WHITE),HQ,ROLL,96.00,1.23,118.08
CM-EC-1-W ( G ),3.0-4.2mm CABLE MARKER ( G )(WHITE),HQ,ROLL,92.00,1.23,113.16
CM-EC-1-W ( H ),3.0-4.2mm CABLE MARKER ( H )(WHITE),HQ,ROLL,95.00,1.23,116.85
CM-EC-1-W ( I ),3.0-4.2mm CABLE MARKER ( I )(WHITE),HQ,ROLL,96.00,1.23,118.08
CM-EC-1-W ( J ),3.0-4.2mm CABLE MARKER ( J )(WHITE),HQ,ROLL,95.00,1.23,116.85
CM-EC-1-W ( K ),3.0-4.2mm CABLE MARKER ( K )(WHITE),HQ,ROLL,94.00,1.23,115.62
CM-EC-1-W ( L ),3.0-4.2mm CABLE MARKER ( L )(WHITE),HQ,ROLL,91.00,1.23,111.93
CM-EC-1-W ( M ),3.0-4.2mm CABLE MARKER ( M )(WHITE),HQ,ROLL,94.00,1.23,115.62
CM-EC-1-W ( N ),3.0-4.2mm CABLE MARKER ( N )(WHITE),HQ,ROLL,90.00,1.23,110.70
CM-EC-1-W ( O ),3.0-4.2mm CABLE MARKER ( O )(WHITE),HQ,ROLL,95.00,1.23,116.85
CM-EC-1-W ( P ),3.0-4.2mm CABLE MARKER ( P )(WHITE),HQ,ROLL,93.00,1.23,114.39
CM-EC-1-W ( Q ),3.0-4.2mm CABLE MARKER ( Q )(WHITE),HQ,ROLL,97.00,1.23,119.31
CM-EC-1-W ( R ),3.0-4.2mm CABLE MARKER ( R )(WHITE),HQ,ROLL,92.00,1.23,113.16
CM-EC-1-W ( S ),3.0-4.2mm CABLE MARKER ( S )(WHITE),HQ,ROLL,95.00,1.23,116.85
CM-EC-1-W ( T ),3.0-4.2mm CABLE MARKER ( T )(WHITE),HQ,ROLL,92.00,1.23,113.16
CM-EC-1-W ( U ),3.0-4.2mm CABLE MARKER ( U )(WHITE),HQ,ROLL,96.00,1.23,118.08
CM-EC-1-W ( V ),3.0-4.2mm CABLE MARKER ( V )(WHITE),HQ,ROLL,95.00,1.23,116.85
CM-EC-1-W ( W ),3.0-4.2mm CABLE MARKER ( W )(WHITE),HQ,ROLL,94.00,1.23,115.62
CM-EC-1-W ( X ),3.0-4.2mm CABLE MARKER ( X )(WHITE),HQ,ROLL,89.00,1.23,109.47
CM-EC-1-W ( Y ),3.0-4.2mm CABLE MARKER (Y )(WHITE),HQ,ROLL,93.00,1.23,114.39
CM-EC-1-W ( Z ),3.0-4.2mm CABLE MARKER ( Z )(WHITE),HQ,ROLL,94.00,1.23,115.62
CM-EC-1-W (0)-T,3.0-4.2mm CABLE MARKER ( 0 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (1)-T,3.0-4.2mm CABLE MARKER ( 1 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (2)-T,3.0-4.2mm CABLE MARKER ( 2 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (3)-T,3.0-4.2mm CABLE MARKER ( 3 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (4)-T,3.0-4.2mm CABLE MARKER ( 4 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (6)-T,3.0-4.2mm CABLE MARKER ( 6 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (7)-T,3.0-4.2mm CABLE MARKER ( 7 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (8)-T,3.0-4.2mm CABLE MARKER ( 8 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (9)-T,3.0-4.2mm CABLE MARKER ( 9 )-TAIWAN(WHITE),HQ,ROLL,2.00,9.38,18.76
CM-EC-1-W (A)-T,3.0-4.2mm CABLE MARKER ( A )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (B)-T,3.0-4.2mm CABLE MARKER ( B )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (C)-T,3.0-4.2mm CABLE MARKER ( C )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (D)-T,3.0-4.2mm CABLE MARKER ( D )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (E)-T,3.0-4.2mm CABLE MARKER ( E )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (F)-T,3.0-4.2mm CABLE MARKER ( F )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (G)-T,3.0-4.2mm CABLE MARKER ( G )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (H)-T,3.0-4.2mm CABLE MARKER ( H )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (I)-T,3.0-4.2mm CABLE MARKER ( I )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (J)-T,3.0-4.2mm CABLE MARKER ( J )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (K)-T,3.0-4.2mm CABLE MARKER ( K )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (L)-T,3.0-4.2mm CABLE MARKER ( L )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (M)-T,3.0-4.2mm CABLE MARKER ( M )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (N)-T,3.0-4.2mm CABLE MARKER ( N )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (O)-T,3.0-4.2mm CABLE MARKER ( O )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (P)-T,3.0-4.2mm CABLE MARKER ( P )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (Q)-T,3.0-4.2mm CABLE MARKER ( Q )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (R)-T,3.0-4.2mm CABLE MARKER ( R )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (S)-T,3.0-4.2mm CABLE MARKER ( S )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (T)-T,3.0-4.2mm CABLE MARKER ( T )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (U)-T,3.0-4.2mm CABLE MARKER ( U )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (V)-T,3.0-4.2mm CABLE MARKER ( V )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (W)-T,3.0-4.2mm CABLE MARKER ( W )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (X)-T,3.0-4.2mm CABLE MARKER ( X )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (Y)-T,3.0-4.2mm CABLE MARKER ( Y )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-W (Z)-T,3.0-4.2mm CABLE MARKER ( Z )-TAIWAN(WHITE),HQ,ROLL,1.00,9.38,9.38
CM-EC-1-Y ( - ),3.0-4.2mm CABLE MARKER ( - )(YELLOW),HQ,ROLL,92.00,1.74,160.08
CM-EC-1-Y ( . ),3.0-4.2mm CABLE MARKER ( . )(YELLOW),HQ,ROLL,20.00,1.23,24.60
CM-EC-1-Y ( / ),3.0-4.2mm CABLE MARKER ( / )(YELLOW),HQ,ROLL,105.00,1.23,129.15
CM-EC-1-Y ( + ),3.0-4.2mm CABLE MARKER ( + )(YELLOW),HQ,ROLL,183.00,1.51,276.09
CM-EC-1-Y ( 0 ),3.0-4.2mm CABLE MARKER ( 0 )(YELLOW),HQ,ROLL,50.00,1.70,85.00
CM-EC-1-Y ( 1 ),3.0-4.2mm CABLE MARKER ( 1 )(YELLOW),HQ,ROLL,34.00,1.70,57.80
CM-EC-1-Y ( 3 ),3.0-4.2mm CABLE MARKER ( 3 )(YELLOW),HQ,ROLL,36.00,1.70,61.20
CM-EC-1-Y ( 4 ),3.0-4.2mm CABLE MARKER ( 4 )(YELLOW),HQ,ROLL,9.00,1.70,15.30
CM-EC-1-Y ( 5 ),3.0-4.2mm CABLE MARKER ( 5 )(YELLOW),HQ,ROLL,74.00,1.70,125.80
CM-EC-1-Y ( 6 ),3.0-4.2mm CABLE MARKER ( 6 )(YELLOW),HQ,ROLL,65.00,1.70,110.50
CM-EC-1-Y ( 7 ),3.0-4.2mm CABLE MARKER ( 7 )(YELLOW),HQ,ROLL,86.00,1.70,146.20
CM-EC-1-Y ( 8 ),3.0-4.2mm CABLE MARKER ( 8 )(YELLOW),HQ,ROLL,1.00,1.70,1.70
CM-EC-1-Y ( 9 ),3.0-4.2mm CABLE MARKER  ( 9 )(YELLOW),HQ,ROLL,41.00,1.70,69.70
CM-EC-1-Y ( A ),3.0-4.2mm CABLE MARKER ( A )(YELLOW),HQ,ROLL,110.00,1.66,182.60
CM-EC-1-Y ( B ),3.0-4.2mm CABLE MARKER ( B )(YELLOW),HQ,ROLL,68.00,1.70,115.60
CM-EC-1-Y ( BLANK ),3.0-4.2mm CABLE MARKER ( BLANK )(YELLOW),HQ,ROLL,60.00,1.23,73.80
CM-EC-1-Y ( C ),3.0-4.2mm CABLE MARKER ( C )(YELLOW),HQ,ROLL,106.00,1.71,181.20
CM-EC-1-Y ( D ),3.0-4.2mm CABLE MARKER ( D )(YELLOW),HQ,ROLL,150.00,1.53,229.50
CM-EC-1-Y ( E ),3.0-4.2mm CABLE MARKER ( E )(YELLOW),HQ,ROLL,66.00,1.68,110.88
CM-EC-1-Y ( F ),3.0-4.2mm CABLE MARKER ( F )(YELLOW),HQ,ROLL,141.00,1.53,216.43
CM-EC-1-Y ( G ),3.0-4.2mm CABLE MARKER ( G )(YELLOW),HQ,ROLL,232.00,1.40,324.48
CM-EC-1-Y ( H ),3.0-4.2mm CABLE MARKER ( H )(YELLOW),HQ,ROLL,153.00,1.57,239.70
CM-EC-1-Y ( I ),3.0-4.2mm CABLE MARKER ( I )(YELLOW),HQ,ROLL,147.00,1.52,223.81
CM-EC-1-Y ( J ),3.0-4.2mm CABLE MARKER ( J )(YELLOW),HQ,ROLL,204.00,1.48,301.92
CM-EC-1-Y ( K ),3.0-4.2mm CABLE MARKER ( K )(YELLOW),HQ,ROLL,182.00,1.51,274.86
CM-EC-1-Y ( L ),3.0-4.2mm CABLE MARKER ( L )(YELLOW),HQ,ROLL,68.00,1.70,115.60
CM-EC-1-Y ( M ),3.0-4.2mm CABLE MARKER ( M )(YELLOW),HQ,ROLL,141.00,1.53,216.43
CM-EC-1-Y ( N ),3.0-4.2mm CABLE MARKER ( N )(YELLOW),HQ,ROLL,95.00,1.70,161.50
CM-EC-1-Y ( O ),3.0-4.2mm CABLE MARKER ( O )(YELLOW),HQ,ROLL,195.00,1.48,288.95
CM-EC-1-Y ( P ),3.0-4.2mm CABLE MARKER ( P )(YELLOW),HQ,ROLL,94.00,1.70,159.80
CM-EC-1-Y ( Q ),3.0-4.2mm CABLE MARKER ( Q )(YELLOW),HQ,ROLL,261.00,1.43,372.03
CM-EC-1-Y ( R ),3.0-4.2mm CABLE MARKER ( R )(YELLOW),HQ,ROLL,195.00,1.70,331.50
CM-EC-1-Y ( S ),3.0-4.2mm CABLE MARKER ( S )(YELLOW),HQ,ROLL,127.00,1.61,203.97
CM-EC-1-Y ( T ),3.0-4.2mm CABLE MARKER ( T )(YELLOW),HQ,ROLL,155.00,1.52,236.15
CM-EC-1-Y ( U ),3.0-4.2mm CABLE MARKER ( U )(YELLOW),HQ,ROLL,233.00,1.40,325.62
CM-EC-1-Y ( V ),3.0-4.2mm CABLE MARKER ( V )(YELLOW),HQ,ROLL,167.00,1.48,247.70
CM-EC-1-Y ( W ),3.0-4.2mm CABLE MARKER ( W )(YELLOW),HQ,ROLL,131.00,1.45,189.63
CM-EC-1-Y ( X ),3.0-4.2mm CABLE MARKER ( X )(YELLOW),HQ,ROLL,153.00,1.51,231.19
CM-EC-1-Y ( Y ),3.0-4.2mm CABLE MARKER ( Y )(YELLOW),HQ,ROLL,112.00,1.72,192.08
CM-EC-1-Y ( Z ),3.0-4.2mm CABLE MARKER ( Z )(YELLOW),HQ,ROLL,229.00,1.45,332.67
CM-EC-2-W ( - ),4.0-7.4mm CABLE MARKER ( - )(WHITE),HQ,ROLL,19.00,1.23,23.37
CM-EC-2-W ( . ),4.0-7.4mm CABLE MARKER ( . )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( / ),4.0-7.4mm CABLE MARKER ( / )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( + ),4.0-7.4mm CABLE MARKER ( + )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( 0 ),4.0-7.4mm CABLE MARKER ( 0 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 1 ),4.0-7.4mm CABLE MARKER ( 1 )(WHITE),HQ,ROLL,40.00,1.23,49.20
CM-EC-2-W ( 2 ),4.0-7.4mm CABLE MARKER ( 2 )(WHITE),HQ,ROLL,40.00,1.23,49.20
CM-EC-2-W ( 3 ),4.0-7.4mm CABLE MARKER ( 3 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 4 ),4.0-7.4mm CABLE MARKER ( 4 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 5 ),4.0-7.4mm CABLE MARKER ( 5 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 6 ),4.0-7.4mm CABLE MARKER ( 6 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 7 ),4.0-7.4mm CABLE MARKER ( 7 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 8 ),4.0-7.4mm CABLE MARKER ( 8 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( 9 ),4.0-7.4mm CABLE MARKER ( 9 )(WHITE),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-W ( A ),4.0-7.4mm CABLE MARKER ( A )(WHITE),HQ,ROLL,45.00,1.23,55.35
CM-EC-2-W ( B ),4.0-7.4mm CABLE MARKER ( B )(WHITE),HQ,ROLL,46.00,1.23,56.58
CM-EC-2-W ( BLANK ),4.0-7.4mm CABLE MARKER ( BLANK )(WHITE),HQ,ROLL,20.00,1.23,24.60
CM-EC-2-W ( C ),4.0-7.4mm CABLE MARKER ( C )(WHITE),HQ,ROLL,44.00,1.23,54.12
CM-EC-2-W ( D ),4.0-7.4mm CABLE MARKER ( D )(WHITE),HQ,ROLL,45.00,1.23,55.35
CM-EC-2-W ( E ),4.0-7.4mm CABLE MARKER ( E )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( F ),4.0-7.4mm CABLE MARKER ( F )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( G ),4.0-7.4mm CABLE MARKER ( G )(WHITE),HQ,ROLL,45.00,1.23,55.35
CM-EC-2-W ( H ),4.0-7.4mm CABLE MARKER ( H )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( I ),4.0-7.4mm CABLE MARKER ( I )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( J ),4.0-7.4mm CABLE MARKER ( J )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( K ),4.0-7.4mm CABLE MARKER ( K )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( L),4.0-7.4mm CABLE MARKER ( L )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( M ),4.0-7.4mm CABLE MARKER ( M )(WHITE),HQ,ROLL,48.00,1.23,59.04
CM-EC-2-W ( N ),4.0-7.4mm CABLE MARKER ( N )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( O ),4.0-7.4mm CABLE MARKER ( O )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( P ),4.0-7.4mm CABLE MARKER ( P )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( Q ),4.0-7.4mm CABLE MARKER ( Q )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( R ),4.0-7.4mm CABLE MARKER ( R )(WHITE),HQ,ROLL,48.00,1.23,59.04
CM-EC-2-W ( S ),4.0-7.4mm CABLE MARKER ( S )(WHITE),HQ,ROLL,48.00,1.23,59.04
CM-EC-2-W ( T ),4.0-7.4mm CABLE MARKER ( T )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( U ),4.0-7.4mm CABLE MARKER ( U )(WHITE),HQ,ROLL,49.00,1.23,60.27
CM-EC-2-W ( V ),4.0-7.4mm CABLE MARKER ( V )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( W ),4.0-7.4mm CABLE MARKER ( W )(WHITE),HQ,ROLL,50.00,1.23,61.50
CM-EC-2-W ( X ),4.0-7.4mm CABLE MARKER ( X )(WHITE),HQ,ROLL,45.00,1.23,55.35
CM-EC-2-W ( Y ),4.0-7.4mm CABLE MARKER ( Y )(WHITE),HQ,ROLL,45.00,1.23,55.35
CM-EC-2-W ( Z ),4.0-7.4mm CABLE MARKER ( Z )(WHITE),HQ,ROLL,48.00,1.23,59.04
CM-EC-2-Y ( - ),4.0-7.4mm CABLE MARKER ( - )(YELLOW),HQ,ROLL,50.00,1.70,85.00
CM-EC-2-Y ( . ),4.0-7.4mm CABLE MARKER ( . )(YELLOW),HQ,ROLL,20.00,1.23,24.60
CM-EC-2-Y ( / ),4.0-7.4mm CABLE MARKER ( / )(YELLOW),HQ,ROLL,46.00,1.23,56.58
CM-EC-2-Y ( + ),4.0-7.4mm CABLE MARKER ( + )(YELLOW),HQ,ROLL,50.00,1.70,85.00
CM-EC-2-Y ( 0 ),4.0-7.4mm CABLE MARKER ( 0 )(YELLOW),HQ,ROLL,31.00,1.74,53.94
CM-EC-2-Y ( 1 ),4.0-7.4mm CABLE MARKER ( 1 )(YELLOW),HQ,ROLL,25.00,1.71,42.70
CM-EC-2-Y ( 2 ),4.0-7.4mm CABLE MARKER ( 2 )(YELLOW),HQ,ROLL,18.00,1.74,31.32
CM-EC-2-Y ( 3 ),4.0-7.4mm CABLE MARKER ( 3 )(YELLOW),HQ,ROLL,35.00,1.74,60.90
CM-EC-2-Y ( 4 ),4.0-7.4mm CABLE MARKER ( 4 )(YELLOW),HQ,ROLL,30.00,1.74,52.20
CM-EC-2-Y ( 5 ),4.0-7.4mm CABLE MARKER ( 5 )(YELLOW),HQ,ROLL,44.00,1.74,76.56
CM-EC-2-Y ( 6 ),4.0-7.4mm CABLE MARKER ( 6 )(YELLOW),HQ,ROLL,46.00,1.74,80.04
CM-EC-2-Y ( 7 ),4.0-7.4mm CABLE MARKER ( 7 )(YELLOW),HQ,ROLL,41.00,1.74,71.34
CM-EC-2-Y ( 8 ),4.0-7.4mm CABLE MARKER ( 8 )(YELLOW),HQ,ROLL,36.00,1.74,62.64
CM-EC-2-Y ( 9 ),4.0-7.4mm CABLE MARKER ( 9 )(YELLOW),HQ,ROLL,31.00,1.74,53.94
CM-EC-2-Y ( A ),4.0-7.4mm CABLE MARKER ( A )(YELLOW),HQ,ROLL,41.00,1.23,50.43
CM-EC-2-Y ( B ),4.0-7.4mm CABLE MARKER ( B )(YELLOW),HQ,ROLL,23.00,1.64,37.69
CM-EC-2-Y ( BLANK ),4.0-7.4mm CABLE MARKER ( BLANK )(YELLOW),HQ,ROLL,20.00,1.23,24.60
CM-EC-2-Y ( C ),4.0-7.4mm CABLE MARKER ( C )(YELLOW),HQ,ROLL,41.00,1.23,50.43
CM-EC-2-Y ( D ),4.0-7.4mm CABLE MARKER ( D )(YELLOW),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-Y ( E ),4.0-7.4mm CABLE MARKER ( E )(YELLOW),HQ,ROLL,22.00,1.23,27.06
CM-EC-2-Y ( F ),4.0-7.4mm CABLE MARKER ( F )(YELLOW),HQ,ROLL,46.00,1.23,56.58
CM-EC-2-Y ( G ),4.0-7.4mm CABLE MARKER ( G )(YELLOW),HQ,ROLL,41.00,1.23,50.43
CM-EC-2-Y ( H ),4.0-7.4mm CABLE MARKER ( H )(YELLOW),HQ,ROLL,42.00,1.23,51.66
CM-EC-2-Y ( I ),4.0-7.4mm CABLE MARKER ( I )(YELLOW),HQ,ROLL,41.00,1.23,50.43
CM-EC-2-Y ( J ),4.0-7.4mm CABLE MARKER (  J )(YELLOW),HQ,ROLL,47.00,1.23,57.81
CM-EC-2-Y ( K ),4.0-7.4mm CABLE MARKER ( K )(YELLOW),HQ,ROLL,46.00,1.23,56.58
CM-EC-2-Y ( L ),4.0-7.4mm CABLE MARKER ( L )(YELLOW),HQ,ROLL,22.00,1.66,36.46
CM-EC-2-Y ( M ),4.0-7.4mm CABLE MARKER ( M )(YELLOW),HQ,ROLL,46.00,1.23,56.58
CM-EC-2-Y ( N ),4.0-7.4mm CABLE MARKER ( N )(YELLOW),HQ,ROLL,24.00,1.23,29.52
CM-EC-2-Y ( O ),4.0-7.4mm CABLE MARKER ( O )(YELLOW),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-Y ( P ),4.0-7.4mm CABLE MARKER ( P )(YELLOW),HQ,ROLL,12.00,1.23,14.76
CM-EC-2-Y ( Q ),4.0-7.4mm CABLE MARKER ( Q )(YELLOW),HQ,ROLL,46.00,1.23,56.58
CM-EC-2-Y ( R ),4.0-7.4mm CABLE MARKER ( R )(YELLOW),HQ,ROLL,26.00,1.59,41.38
CM-EC-2-Y ( S ),4.0-7.4mm CABLE MARKER ( S )(YELLOW),HQ,ROLL,20.00,1.23,24.60
CM-EC-2-Y ( T ),4.0-7.4mm CABLE MARKER ( T )(YELLOW),HQ,ROLL,43.00,1.23,52.89
CM-EC-2-Y ( U ),4.0-7.4mm CABLE MARKER ( U )(YELLOW),HQ,ROLL,39.00,1.23,47.97
CM-EC-2-Y ( V ),4.0-7.4mm CABLE MARKER ( V )(YELLOW),HQ,ROLL,39.00,1.23,47.97
CM-EC-2-Y ( W ),4.0-7.4mm CABLE MARKER ( W )(YELLOW),HQ,ROLL,140.00,1.60,223.71
CM-EC-2-Y ( X ),4.0-7.4mm CABLE MARKER ( X )(YELLOW),HQ,ROLL,47.00,1.23,57.81
CM-EC-2-Y ( Y ),4.0-7.4mm CABLE MARKER ( Y )(YELLOW),HQ,ROLL,22.00,1.66,36.46
CM-EC-2-Y ( Z ),4.0-7.4mm CABLE MARKER ( Z )(YELLOW),HQ,ROLL,46.00,1.23,56.58
CM-EC-3-Y ( 0 ),5.2-10MM CABLE MARKER ( 0 )(YELLOW),HQ,ROLL,4.00,1.74,6.96
CM-EC-3-Y ( 1 ),5.2-10MM CABLE MARKER ( 1 )(YELLOW),HQ,ROLL,1.00,1.74,1.74
CM-EC-3-Y ( 2 ),5.2-10MM CABLE MARKER ( 2 )(YELLOW),HQ,ROLL,1.00,1.74,1.74
CM-EC-3-Y ( 3 ),5.2-10MM CABLE MARKER ( 3 )(YELLOW),HQ,ROLL,3.00,1.74,5.22
CM-EC-3-Y ( 4 ),5.2-10MM CABLE MARKER ( 4 )(YELLOW),HQ,ROLL,3.00,1.74,5.22
CM-EC-3-Y ( 5 ),5.2-10MM CABLE MARKER ( 5 )(YELLOW),HQ,ROLL,4.00,1.74,6.96
CM-EC-3-Y ( 6 ),5.2-10MM CABLE MARKER ( 6 )(YELLOW),HQ,ROLL,4.00,1.74,6.96
CM-EC-3-Y ( 7 ),5.2-10MM CABLE MARKER ( 7 )(YELLOW),HQ,ROLL,4.00,1.74,6.96
CM-EC-3-Y ( 8 ),5.2-10MM CABLE MARKER ( 8 )(YELLOW),HQ,ROLL,3.00,1.74,5.22
CM-EC-3-Y ( 9 ),5.2-10MM CABLE MARKER ( 9 )(YELLOW),HQ,ROLL,4.00,1.74,6.96
CM-EC-3-Y ( B ),5.2-10MM CABLE MARKER ( B )(YELLOW),HQ,ROLL,5.00,1.70,8.50
CM-EC-3-Y ( E ),5.2-10MM CABLE MARKER ( E )(YELLOW),HQ,ROLL,7.00,1.70,11.90
CM-EC-3-Y ( N ),5.2-10MM CABLE MARKER ( N )(YELLOW),HQ,ROLL,7.00,1.70,11.90
CM-EC-3-Y ( R ),5.2-10MM CABLE MARKER ( R )(YELLOW),HQ,ROLL,5.00,1.70,8.50
CM-EC-3-Y ( Y ),5.2-10MM CABLE MARKER ( Y )(YELLOW),HQ,ROLL,5.00,1.70,8.50
CM-FM ( - )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( - )  <500pcs/roll>,HQ,ROLL,25.00,1.70,42.50
CM-FM ( / )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( / )  <500pcs/roll,HQ,ROLL,10.00,1.80,18.00
CM-FM ( + )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( + )  <500pcs/roll>,HQ,ROLL,71.00,1.04,73.84
CM-FM ( 0 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 0 )  <500pcs/roll>,HQ,ROLL,33.00,1.04,34.32
CM-FM ( 1 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 1 )  <500pcs/roll>,HQ,ROLL,40.00,1.70,68.04
CM-FM ( 2 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 2 )  <500pcs/roll>,HQ,ROLL,42.00,1.70,71.45
CM-FM ( 3 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 3 )  <500pcs/roll>,HQ,ROLL,41.00,1.52,62.44
CM-FM ( 4 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 4 )  <500pcs/roll>,HQ,ROLL,78.00,1.04,81.12
CM-FM ( 5 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 5 )  <500pcs/roll>,HQ,ROLL,94.00,1.04,97.76
CM-FM ( 6 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 6 )  <500pcs/roll>,HQ,ROLL,90.00,1.04,93.60
CM-FM ( 7 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 7 )  <500pcs/roll>,HQ,ROLL,94.00,1.04,97.76
CM-FM ( 8 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 8 )  <500pcs/roll>,HQ,ROLL,84.00,1.04,87.36
CM-FM ( 9 )EC-J,CHINA( EC-J ) 3.5 - 7.0mm OVAL GRIP CABLE MARKER( 9 )  <500pcs/roll>,HQ,ROLL,76.00,1.04,79.04
